cm_id,example_id,relation,subrelation,field,context,sent_context,CM,relation_presence,subrelation_presence,POS_Tags,NER_Tags,Lemmas,Dependencies,relation_presence_id,subrelation_presence_id
M74,750,meronymie,parties organisées,economy,"se rechazaran completamente . En 1879 se suscribieron capitales para financiar la construcción de ferrocarriles en el Oeste americano , pero en 1883 estos movimientos ya habían pasado y la","en 1879 se suscribieron capitales para financiar la construcción de ferrocarriles en el oeste americano , pero en 1883 estos movimientos ya habían pasado y la",construcción de ferrocarriles en el oeste,non,not_applicable,"[('construcción', 'NOUN'), ('de', 'ADP'), ('ferrocarriles', 'NOUN'), ('en', 'ADP'), ('el', 'DET'), ('Oeste', 'PROPN')]","[('Oeste', 'LOC')]","[('construcción', 'construcción'), ('de', 'de'), ('ferrocarriles', 'ferrocarril'), ('en', 'en'), ('el', 'el'), ('Oeste', 'Oeste')]","[('construcción', 0, 'root'), ('de', 3, 'case'), ('ferrocarriles', 1, 'nmod'), ('en', 6, 'case'), ('el', 6, 'det'), ('Oeste', 1, 'nmod')]",1,2
M74,751,meronymie,parties organisées,general,"los músicos inmigrantes instalados aquí . Dutrèn ya ha presentado la primera serie de conciertos en el Auditori , a realizar entre el 31_de_marzo y el 10_de_junio , que incluye a los","dutrèn ya ha presentado la primera serie de conciertos en el auditori , a realizar entre el 31_de_marzo y el 10_de_junio , que incluye a los","serie de conciertos en el auditori , a",non,not_applicable,"[('serie', 'NOUN'), ('de', 'ADP'), ('conciertos', 'NOUN'), ('en', 'ADP'), ('el', 'DET'), ('Auditori', 'PROPN'), (',', 'PUNCT'), ('a', 'ADP')]","[('Auditori', 'LOC')]","[('serie', 'serie'), ('de', 'de'), ('conciertos', 'concierto'), ('en', 'en'), ('el', 'el'), ('Auditori', 'Auditori'), (',', ','), ('a', 'a')]","[('serie', 0, 'root'), ('de', 3, 'case'), ('conciertos', 1, 'nmod'), ('en', 6, 'case'), ('el', 6, 'det'), ('Auditori', 1, 'nmod'), (',', 1, 'punct'), ('a', 1, 'advmod')]",1,2
M74,752,meronymie,parties organisées,general,"compañías han llegado a un acuerdo de colaboración para el desarrollo y construcción de instalaciones de transporte en Cantabria , Asturias , Castilla-León y Galicia que contribuirá a reforzar la fiabilidad de el sistema","compañías han llegado a un acuerdo de colaboración para el desarrollo y construcción de instalaciones de transporte en cantabria , asturias , castilla-león y galicia que contribuirá a reforzar la fiabilidad del sistema","construcción de instalaciones de transporte en cantabria , asturias ,",non,not_applicable,"[('construcción', 'NOUN'), ('de', 'ADP'), ('instalaciones', 'NOUN'), ('de', 'ADP'), ('transporte', 'NOUN'), ('en', 'ADP'), ('Cantabria', 'PROPN'), (',', 'PUNCT'), ('Asturias', 'PROPN'), (',', 'PUNCT')]","[('Cantabria', 'LOC'), ('Asturias', 'LOC')]","[('construcción', 'construcción'), ('de', 'de'), ('instalaciones', 'instalación'), ('de', 'de'), ('transporte', 'transporte'), ('en', 'en'), ('Cantabria', 'cantabria'), (',', ','), ('Asturias', 'Asturias'), (',', ',')]","[('construcción', 0, 'root'), ('de', 3, 'case'), ('instalaciones', 1, 'nmod'), ('de', 5, 'case'), ('transporte', 3, 'nmod'), ('en', 7, 'case'), ('Cantabria', 1, 'nmod'), (',', 9, 'punct'), ('Asturias', 7, 'appos'), (',', 1, 'punct')]",1,2
M74,753,meronymie,parties organisées,medicine,la división celular ; en la transcripción se copia una de las cadenas de el ADN en una molécula de ácido ribonucleico ( ARN ) por medio de la ARN polimerasa . Ambos,la división celular ; en la transcripción se copia una de las cadenas del adn en una molécula de ácido ribonucleico ( arn ) por medio de la arn polimerasa .,cadenas del adn en una molécula de ácido,oui,oui,"[('cadenas', 'NOUN'), ('de', 'ADP'), ('el', 'DET'), ('ADN', 'PROPN'), ('en', 'ADP'), ('una', 'DET'), ('molécula', 'NOUN'), ('de', 'ADP'), ('ácido', 'NOUN')]","[('ADN', 'MISC')]","[('cadenas', 'cadena'), ('de', 'de'), ('el', 'el'), ('ADN', 'adn'), ('en', 'en'), ('una', 'uno'), ('molécula', 'molécula'), ('de', 'de'), ('ácido', 'ácido')]","[('cadenas', 0, 'root'), ('de', 4, 'case'), ('el', 4, 'det'), ('ADN', 1, 'nmod'), ('en', 7, 'case'), ('una', 7, 'det'), ('molécula', 1, 'nmod'), ('de', 9, 'case'), ('ácido', 7, 'nmod')]",0,0
M74,754,meronymie,parties organisées,law,pagar los estudiantes extranjeros . SOBRE LAS DISPOSICIONES ESPECIFICAS RELATIVAS A LA ORGANIZACIÓN DE LA COOPERACIÓN EN MATERIA DE ESTADÍSTICAS Se creará una conferencia de representantes de las organizaciones estadísticas nacionales de,sobre las disposiciones especificas relativas a la organización de la cooperación en materia de estadísticas se creará una conferencia de representantes de las organizaciones estadísticas nacionales de,organización de la cooperación en materia de estadísticas,non,not_applicable,"[('ORGANIZACIÓN', 'NOUN'), ('DE', 'ADP'), ('LA', 'DET'), ('COOPERACIÓN', 'NOUN'), ('EN', 'ADP'), ('MATERIA', 'NOUN'), ('DE', 'ADP'), ('ESTADÍSTICAS', 'NOUN')]",[],"[('ORGANIZACIÓN', 'organización'), ('DE', 'de'), ('LA', 'el'), ('COOPERACIÓN', 'cooperación'), ('EN', 'en'), ('MATERIA', 'materia'), ('DE', 'de'), ('ESTADÍSTICAS', 'estadísticas')]","[('ORGANIZACIÓN', 0, 'root'), ('DE', 4, 'case'), ('LA', 4, 'det'), ('COOPERACIÓN', 1, 'nmod'), ('EN', 6, 'case'), ('MATERIA', 1, 'nmod'), ('DE', 8, 'case'), ('ESTADÍSTICAS', 6, 'nmod')]",1,2
M74,755,meronymie,parties organisées,law,cuando distorsione la competencia . Se ajustará la legislación relativa a la organización de mercado en el sector de la pesca para que no distorsione la competencia . Las Partes_Contratantes se,se ajustará la legislación relativa a la organización de mercado en el sector de la pesca para que no distorsione la competencia .,organización de mercado en el sector de,non,not_applicable,"[('organización', 'NOUN'), ('de', 'ADP'), ('mercado', 'NOUN'), ('en', 'ADP'), ('el', 'DET'), ('sector', 'NOUN'), ('de', 'ADP')]",[],"[('organización', 'organización'), ('de', 'de'), ('mercado', 'mercado'), ('en', 'en'), ('el', 'el'), ('sector', 'sector'), ('de', 'de')]","[('organización', 0, 'root'), ('de', 3, 'case'), ('mercado', 1, 'nmod'), ('en', 6, 'case'), ('el', 6, 'det'), ('sector', 1, 'nmod'), ('de', 6, 'amod')]",1,2
M76,756,meronymie,décomposition d’objets,environment,"de capacidad de los servicios existentes , etc. ) . Cuando se analizan los proyectos de Minimización , debe deducir se de la inversión el dinero que puede obtener se","cuando se analizan los proyectos de minimización , debe deducir se de la inversión el dinero que puede obtener se","analizan los proyectos de minimización ,",non,not_applicable,"[('analizan', 'VERB'), ('los', 'DET'), ('proyectos', 'NOUN'), ('de', 'ADP'), ('Minimización', 'PROPN'), (',', 'PUNCT')]","[('Minimización', 'MISC')]","[('analizan', 'analizar'), ('los', 'el'), ('proyectos', 'proyecto'), ('de', 'de'), ('Minimización', 'Minimización'), (',', ',')]","[('analizan', 0, 'root'), ('los', 3, 'det'), ('proyectos', 1, 'obj'), ('de', 5, 'case'), ('Minimización', 3, 'nmod'), (',', 1, 'punct')]",1,2
M76,757,meronymie,décomposition d’objets,computer_science,presenta un volumen de tráfico considerable y por ello se eligió para analizar grupos de usuarios . En esta selección de gráficas se ha incluido la correspondiente a la distribución,presenta un volumen de tráfico considerable y por ello se eligió para analizar grupos de usuarios .,analizar grupos de usuarios . en,non,not_applicable,"[('analizar', 'VERB'), ('grupos', 'NOUN'), ('de', 'ADP'), ('usuarios', 'NOUN'), ('.', 'PUNCT'), ('En', 'ADP')]",[],"[('analizar', 'analizar'), ('grupos', 'grupo'), ('de', 'de'), ('usuarios', 'usuario'), ('.', '.'), ('En', 'en')]","[('analizar', 0, 'root'), ('grupos', 1, 'obj'), ('de', 4, 'case'), ('usuarios', 2, 'nmod'), ('.', 1, 'punct'), ('En', 0, 'root')]",1,2
M76,758,meronymie,décomposition d’objets,law,"cuenta , oficina , Entidad de depósito y localidad . La Dirección_General_de_Recaudación analizará la necesidad de la existencia de las cuentas restringidas de recaudación que le sean comunicadas revocando y ordenando",la dirección_general_de_recaudación analizará la necesidad de la existencia de las cuentas restringidas de recaudación que le sean comunicadas revocando y ordenando,analizará la necesidad de la existencia de,non,not_applicable,"[('analizará', 'VERB'), ('la', 'DET'), ('necesidad', 'NOUN'), ('de', 'ADP'), ('la', 'DET'), ('existencia', 'NOUN'), ('de', 'ADP')]",[],"[('analizará', 'analizar'), ('la', 'el'), ('necesidad', 'necesidad'), ('de', 'de'), ('la', 'el'), ('existencia', 'existencia'), ('de', 'de')]","[('analizará', 0, 'root'), ('la', 3, 'det'), ('necesidad', 1, 'obj'), ('de', 6, 'case'), ('la', 6, 'det'), ('existencia', 3, 'nmod'), ('de', 1, 'punct')]",1,2
M76,759,meronymie,décomposition d’objets,environment,mg . PO4 - P  l ? Qué procedimiento utilizaría para analizar ortofosfato en una muestra que contiene alrededor de xxx #tf# Qué otro parámetro podría variar se,qué procedimiento utilizaría para analizar ortofosfato en una muestra que contiene alrededor de xxx #tf# qué otro parámetro podría variar se,analizar ortofosfato en una muestra,non,not_applicable,"[('analizar', 'VERB'), ('ortofosfato', 'NOUN'), ('en', 'ADP'), ('una', 'DET'), ('muestra', 'NOUN')]",[],"[('analizar', 'analizar'), ('ortofosfato', 'ortofosfato'), ('en', 'en'), ('una', 'uno'), ('muestra', 'muestra')]","[('analizar', 0, 'root'), ('ortofosfato', 1, 'obj'), ('en', 5, 'case'), ('una', 5, 'det'), ('muestra', 1, 'obl')]",1,2
M76,760,meronymie,décomposition d’objets,linguistics,tipo de definición utilizan en correlación con el nivel de escolaridad ; analizar las estrategias de formulación en la definición prototípica y vincular las formulaciones de la definición con el tipo de,tipo de definición utilizan en correlación con el nivel de escolaridad ; analizar las estrategias de formulación en la definición prototípica y vincular las formulaciones de la definición con el tipo de,analizar las estrategias de formulación en la definición,non,not_applicable,"[('analizar', 'VERB'), ('las', 'DET'), ('estrategias', 'NOUN'), ('de', 'ADP'), ('formulación', 'NOUN'), ('en', 'ADP'), ('la', 'DET'), ('definición', 'NOUN')]",[],"[('analizar', 'analizar'), ('las', 'el'), ('estrategias', 'estrategia'), ('de', 'de'), ('formulación', 'formulación'), ('en', 'en'), ('la', 'el'), ('definición', 'definición')]","[('analizar', 0, 'root'), ('las', 3, 'det'), ('estrategias', 1, 'obj'), ('de', 5, 'case'), ('formulación', 3, 'nmod'), ('en', 8, 'case'), ('la', 8, 'det'), ('definición', 1, 'obl')]",1,2
M76,761,meronymie,décomposition d’objets,linguistics,"de que es uno de los mecanismos de acentuación más automatizados . Analizando la tipología de los sujetos que han cometido dichos fallos , se observa que , si eliminamos","analizando la tipología de los sujetos que han cometido dichos fallos , se observa que , si eliminamos",analizando la tipología de los sujetos,oui,oui,"[('Analizando', 'VERB'), ('la', 'DET'), ('tipología', 'NOUN'), ('de', 'ADP'), ('los', 'DET'), ('sujetos', 'NOUN')]",[],"[('Analizando', 'analizar'), ('la', 'el'), ('tipología', 'tipología'), ('de', 'de'), ('los', 'el'), ('sujetos', 'sujeto')]","[('Analizando', 0, 'root'), ('la', 3, 'det'), ('tipología', 1, 'obj'), ('de', 6, 'case'), ('los', 6, 'det'), ('sujetos', 3, 'nmod')]",0,0
M76,762,meronymie,décomposition d’objets,medicine,"84,17 por ciento p , respectivamente ( xxx ) . A el analizar las pruebas de función respiratoria de los pacientes con asma leve y moderada , no se","a el analizar las pruebas de función respiratoria de los pacientes con asma leve y moderada , no se",analizar las pruebas de función,non,not_applicable,"[('analizar', 'VERB'), ('las', 'DET'), ('pruebas', 'NOUN'), ('de', 'ADP'), ('función', 'NOUN')]",[],"[('analizar', 'analizar'), ('las', 'el'), ('pruebas', 'prueba'), ('de', 'de'), ('función', 'función')]","[('analizar', 0, 'root'), ('las', 3, 'det'), ('pruebas', 1, 'obj'), ('de', 5, 'case'), ('función', 3, 'nmod')]",1,2
M76,763,meronymie,décomposition d’objets,environment,"más complicados , puesto_que no existen cadenas tróficas lineares ni resulta satisfactorio descomponer el sistema en subsistemas binarios . Cualquier sistema de relaciones entre tres elementos genera conflictos y","más complicados , puesto_que no existen cadenas tróficas lineares ni resulta satisfactorio descomponer el sistema en subsistemas binarios .",descomponer el sistema en subsistemas,oui,oui,"[('descomponer', 'VERB'), ('el', 'DET'), ('sistema', 'NOUN'), ('en', 'ADP'), ('subsistemas', 'NOUN')]",[],"[('descomponer', 'descomponer'), ('el', 'el'), ('sistema', 'sistema'), ('en', 'en'), ('subsistemas', 'subsistema')]","[('descomponer', 0, 'root'), ('el', 3, 'det'), ('sistema', 1, 'obj'), ('en', 5, 'case'), ('subsistemas', 1, 'obl')]",0,0
M76,764,meronymie,décomposition d’objets,environment,la de conseguir suministrar el máximo posible de la energía necesaria para descomponer el agua electrolíticamente en forma de energía térmica ( 8-20 ) . Por ejemplo para una temperatura de 1000,la de conseguir suministrar el máximo posible de la energía necesaria para descomponer el agua electrolíticamente en forma de energía térmica ( 8-20 ) .,descomponer el agua electrolíticamente en forma de energía,oui,oui,"[('descomponer', 'VERB'), ('el', 'DET'), ('agua', 'NOUN'), ('electrolíticamente', 'ADV'), ('en', 'ADP'), ('forma', 'NOUN'), ('de', 'ADP'), ('energía', 'NOUN')]",[],"[('descomponer', 'descomponer'), ('el', 'el'), ('agua', 'agua'), ('electrolíticamente', 'electrolíticamente'), ('en', 'en'), ('forma', 'forma'), ('de', 'de'), ('energía', 'energía')]","[('descomponer', 0, 'root'), ('el', 3, 'det'), ('agua', 1, 'obj'), ('electrolíticamente', 1, 'advmod'), ('en', 6, 'case'), ('forma', 1, 'obl'), ('de', 8, 'case'), ('energía', 6, 'nmod')]",0,0
M76,765,meronymie,décomposition d’objets,environment,Impacto geomorfológico de actuaciones en cauces fluviales de la rioja Resumen Se analizan las actuaciones en cauces fluviales realizadas en La_Rioja en la segunda mitad de el año 2009,impacto geomorfológico de actuaciones en cauces fluviales de la rioja resumen se analizan las actuaciones en cauces fluviales realizadas en la_rioja en la segunda mitad del año 2009,analizan las actuaciones en cauces,non,not_applicable,"[('analizan', 'VERB'), ('las', 'DET'), ('actuaciones', 'NOUN'), ('en', 'ADP'), ('cauces', 'NOUN')]",[],"[('analizan', 'analizar'), ('las', 'el'), ('actuaciones', 'actuación'), ('en', 'en'), ('cauces', 'cauce')]","[('analizan', 0, 'root'), ('las', 3, 'det'), ('actuaciones', 1, 'obj'), ('en', 5, 'case'), ('cauces', 1, 'obl')]",1,2
M76,766,meronymie,décomposition d’objets,environment,en el de la aplicación efectiva de los proyectos . También se analiza la gama de instrumentos de actuación de que disponen los que toman las decisiones para internalizar los costes medioambientales,también se analiza la gama de instrumentos de actuación de que disponen los que toman las decisiones para internalizar los costes medioambientales,analiza la gama de instrumentos de actuación de,non,not_applicable,"[('analiza', 'VERB'), ('la', 'DET'), ('gama', 'NOUN'), ('de', 'ADP'), ('instrumentos', 'NOUN'), ('de', 'ADP'), ('actuación', 'NOUN'), ('de', 'ADP')]",[],"[('analiza', 'analizar'), ('la', 'el'), ('gama', 'gama'), ('de', 'de'), ('instrumentos', 'instrumento'), ('de', 'de'), ('actuación', 'actuación'), ('de', 'de')]","[('analiza', 0, 'root'), ('la', 3, 'det'), ('gama', 1, 'obj'), ('de', 5, 'case'), ('instrumentos', 3, 'nmod'), ('de', 7, 'case'), ('actuación', 5, 'nmod'), ('de', 1, 'punct')]",1,2
M76,767,meronymie,décomposition d’objets,environment,presentarán caudales superiores que provocarán su entrada en carga . Es conveniente analizar el proceso de entrada en carga de el colector y fijar su diseño hidráulico de_forma_que dicho proceso se realice,es conveniente analizar el proceso de entrada en carga del colector y fijar su diseño hidráulico de_forma_que dicho proceso se realice,analizar el proceso de entrada en carga de,non,not_applicable,"[('analizar', 'VERB'), ('el', 'DET'), ('proceso', 'NOUN'), ('de', 'ADP'), ('entrada', 'NOUN'), ('en', 'ADP'), ('carga', 'NOUN'), ('de', 'ADP')]",[],"[('analizar', 'analizar'), ('el', 'el'), ('proceso', 'proceso'), ('de', 'de'), ('entrada', 'entrada'), ('en', 'en'), ('carga', 'carga'), ('de', 'de')]","[('analizar', 0, 'root'), ('el', 3, 'det'), ('proceso', 1, 'obj'), ('de', 5, 'case'), ('entrada', 3, 'nmod'), ('en', 7, 'case'), ('carga', 5, 'nmod'), ('de', 1, 'punct')]",1,2
M76,768,meronymie,décomposition d’objets,linguistics,"a la realización de la misma . Por otro lado , para analizar la mayoría de aspectos psicolingüísticos de el presente estudio , es decir , las estrategias comunicativas","por otro lado , para analizar la mayoría de aspectos psicolingüísticos del presente estudio , es decir , las estrategias comunicativas",analizar la mayoría de aspectos,non,not_applicable,"[('analizar', 'VERB'), ('la', 'DET'), ('mayoría', 'NOUN'), ('de', 'ADP'), ('aspectos', 'NOUN')]",[],"[('analizar', 'analizar'), ('la', 'el'), ('mayoría', 'mayoría'), ('de', 'de'), ('aspectos', 'aspecto')]","[('analizar', 0, 'root'), ('la', 3, 'det'), ('mayoría', 1, 'obj'), ('de', 5, 'case'), ('aspectos', 3, 'nmod')]",1,2
M76,769,meronymie,décomposition d’objets,linguistics,". Síntesis a modo de conclusión En este texto nos habíamos propuesto analizar las fuentes de información útiles para la traducción especializada . Para ello , partíamos de la",síntesis a modo de conclusión en este texto nos habíamos propuesto analizar las fuentes de información útiles para la traducción especializada .,analizar las fuentes de información,non,not_applicable,"[('analizar', 'VERB'), ('las', 'DET'), ('fuentes', 'NOUN'), ('de', 'ADP'), ('información', 'NOUN')]",[],"[('analizar', 'analizar'), ('las', 'el'), ('fuentes', 'fuente'), ('de', 'de'), ('información', 'información')]","[('analizar', 0, 'root'), ('las', 3, 'det'), ('fuentes', 1, 'obj'), ('de', 5, 'case'), ('información', 3, 'nmod')]",1,2
M76,770,meronymie,décomposition d’objets,computer_science,"sistema Hadoop . Una plataforma de Big_Data debe ser capaz también de analizar los datos en movimiento según se están produciendo . Por ejemplo Infosphere_Streams , que es el resultado",una plataforma de big_data debe ser capaz también de analizar los datos en movimiento según se están produciendo .,analizar los datos en movimiento según,non,not_applicable,"[('analizar', 'VERB'), ('los', 'DET'), ('datos', 'NOUN'), ('en', 'ADP'), ('movimiento', 'NOUN'), ('según', 'ADP')]",[],"[('analizar', 'analizar'), ('los', 'el'), ('datos', 'dato'), ('en', 'en'), ('movimiento', 'movimiento'), ('según', 'según')]","[('analizar', 0, 'root'), ('los', 3, 'det'), ('datos', 1, 'obj'), ('en', 5, 'case'), ('movimiento', 1, 'obl'), ('según', 5, 'case')]",1,2
M76,771,meronymie,décomposition d’objets,computer_science,"un conjunto de llamadas , mientras que el nuevo modelo no pretende descomponer los problemas en interacciones binarias y evita estos inconvenientes Otra situación en que este modelo muestra","un conjunto de llamadas , mientras que el nuevo modelo no pretende descomponer los problemas en interacciones binarias y evita estos inconvenientes otra situación en que este modelo muestra",descomponer los problemas en interacciones,non,not_applicable,"[('descomponer', 'VERB'), ('los', 'DET'), ('problemas', 'NOUN'), ('en', 'ADP'), ('interacciones', 'NOUN')]",[],"[('descomponer', 'descomponer'), ('los', 'el'), ('problemas', 'problema'), ('en', 'en'), ('interacciones', 'interacción')]","[('descomponer', 0, 'root'), ('los', 3, 'det'), ('problemas', 1, 'obj'), ('en', 5, 'case'), ('interacciones', 1, 'obl')]",1,2
M76,772,meronymie,décomposition d’objets,computer_science,se cree ? Pueden utilizar se los tipos de sangre contemporánea para analizar los modelos de asentamiento en la Islandia medieval ? - Sobre avances informáticos : qué revistas interactivas van a,pueden utilizar se los tipos de sangre contemporánea para analizar los modelos de asentamiento en la islandia medieval ?,analizar los modelos de asentamiento en la islandia,non,not_applicable,"[('analizar', 'VERB'), ('los', 'DET'), ('modelos', 'NOUN'), ('de', 'ADP'), ('asentamiento', 'NOUN'), ('en', 'ADP'), ('la', 'DET'), ('Islandia', 'PROPN')]","[('Islandia', 'LOC')]","[('analizar', 'analizar'), ('los', 'el'), ('modelos', 'modelo'), ('de', 'de'), ('asentamiento', 'asentamiento'), ('en', 'en'), ('la', 'el'), ('Islandia', 'islandia')]","[('analizar', 0, 'root'), ('los', 3, 'det'), ('modelos', 1, 'obj'), ('de', 5, 'case'), ('asentamiento', 3, 'nmod'), ('en', 8, 'case'), ('la', 8, 'det'), ('Islandia', 1, 'obl')]",1,2
M76,773,meronymie,décomposition d’objets,computer_science,"experimentos posteriores se ha tomado un valor de FC_=_0.1 . A el analizar el control de tráfico , se puede ver un fenómeno interesante desde el punto de vista de","a el analizar el control de tráfico , se puede ver un fenómeno interesante desde el punto de vista de","analizar el control de tráfico ,",non,not_applicable,"[('analizar', 'VERB'), ('el', 'DET'), ('control', 'NOUN'), ('de', 'ADP'), ('tráfico', 'NOUN'), (',', 'PUNCT')]",[],"[('analizar', 'analizar'), ('el', 'el'), ('control', 'control'), ('de', 'de'), ('tráfico', 'tráfico'), (',', ',')]","[('analizar', 0, 'root'), ('el', 3, 'det'), ('control', 1, 'obj'), ('de', 5, 'case'), ('tráfico', 3, 'nmod'), (',', 1, 'punct')]",1,2
M76,774,meronymie,décomposition d’objets,computer_science,"de textos de un editor de textos ordinario , sino que también analiza el texto de el programa , imponiendo a el programa fuente una estructura jerárquica apropiada . De esa","de textos de un editor de textos ordinario , sino que también analiza el texto del programa , imponiendo al programa fuente una estructura jerárquica apropiada .","analiza el texto del programa ,",non,not_applicable,"[('analiza', 'VERB'), ('el', 'DET'), ('texto', 'NOUN'), ('de', 'ADP'), ('el', 'DET'), ('programa', 'NOUN'), (',', 'PUNCT')]",[],"[('analiza', 'analizar'), ('el', 'el'), ('texto', 'texto'), ('de', 'de'), ('el', 'el'), ('programa', 'programa'), (',', ',')]","[('analiza', 0, 'root'), ('el', 3, 'det'), ('texto', 1, 'obj'), ('de', 6, 'case'), ('el', 6, 'det'), ('programa', 3, 'nmod'), (',', 1, 'punct')]",1,2
M76,775,meronymie,décomposition d’objets,medicine,"SAS , SPSS y BMDP ) se han convertido en estándares para analizar los datos en investigación clínica . Cada uno de ellos incluye un complejo conjunto de programas","sas , spss y bmdp ) se han convertido en estándares para analizar los datos en investigación clínica .",analizar los datos en investigación,non,not_applicable,"[('analizar', 'VERB'), ('los', 'DET'), ('datos', 'NOUN'), ('en', 'ADP'), ('investigación', 'NOUN')]",[],"[('analizar', 'analizar'), ('los', 'el'), ('datos', 'dato'), ('en', 'en'), ('investigación', 'investigación')]","[('analizar', 0, 'root'), ('los', 3, 'det'), ('datos', 1, 'obj'), ('en', 5, 'case'), ('investigación', 1, 'obl')]",1,2
M76,776,meronymie,décomposition d’objets,linguistics,"a el usar los anglicismos . De igual manera , se ha analizado el grado de asimilación de los anglicismos léxicos dividiéndo los en no asimilados , parcialmente asimilados y totalmente asimilados","de igual manera , se ha analizado el grado de asimilación de los anglicismos léxicos dividiéndo los en no asimilados , parcialmente asimilados y totalmente asimilados",analizado el grado de asimilación de los anglicismos,oui,oui,"[('analizado', 'ADJ'), ('el', 'DET'), ('grado', 'NOUN'), ('de', 'ADP'), ('asimilación', 'NOUN'), ('de', 'ADP'), ('los', 'DET'), ('anglicismos', 'NOUN')]",[],"[('analizado', 'analizar'), ('el', 'el'), ('grado', 'grado'), ('de', 'de'), ('asimilación', 'asimilación'), ('de', 'de'), ('los', 'el'), ('anglicismos', 'anglicismo')]","[('analizado', 0, 'root'), ('el', 3, 'det'), ('grado', 1, 'obj'), ('de', 5, 'case'), ('asimilación', 3, 'nmod'), ('de', 8, 'case'), ('los', 8, 'det'), ('anglicismos', 5, 'nmod')]",0,0
M76,777,meronymie,décomposition d’objets,computer_science,"no ), importancia de el orden de las acciones , posibilidad de descomponer el problema en subproblemas , etc . 3 . Identificar y representar el conocimiento necesario para resolver el problema","no ), importancia del orden de las acciones , posibilidad de descomponer el problema en subproblemas , etc .","descomponer el problema en subproblemas , etc .",oui,oui,"[('descomponer', 'VERB'), ('el', 'DET'), ('problema', 'NOUN'), ('en', 'ADP'), ('subproblemas', 'NOUN'), (',', 'PUNCT'), ('etc', 'X'), ('.', 'PUNCT')]",[],"[('descomponer', 'descomponer'), ('el', 'el'), ('problema', 'problema'), ('en', 'en'), ('subproblemas', 'subproblema'), (',', ','), ('etc', 'etcétera'), ('.', '.')]","[('descomponer', 0, 'root'), ('el', 3, 'det'), ('problema', 1, 'obj'), ('en', 5, 'case'), ('subproblemas', 1, 'obl'), (',', 7, 'punct'), ('etc', 5, 'appos'), ('.', 1, 'punct')]",0,0
M76,778,meronymie,décomposition d’objets,computer_science,puede considerar que ANALOGY resuelve el problema de identificar la situación análoga descomponiendo el problema en subproblemas . Esta aproximación es la que toman los métodos de analogía más modernos,puede considerar que analogy resuelve el problema de identificar la situación análoga descomponiendo el problema en subproblemas .,descomponiendo el problema en subproblemas .,oui,oui,"[('descomponiendo', 'VERB'), ('el', 'DET'), ('problema', 'NOUN'), ('en', 'ADP'), ('subproblemas', 'NOUN'), ('.', 'PUNCT')]",[],"[('descomponiendo', 'descomponer'), ('el', 'el'), ('problema', 'problema'), ('en', 'en'), ('subproblemas', 'subproblema'), ('.', '.')]","[('descomponiendo', 0, 'root'), ('el', 3, 'det'), ('problema', 1, 'obj'), ('en', 5, 'case'), ('subproblemas', 1, 'obl'), ('.', 1, 'punct')]",0,0
M76,779,meronymie,décomposition d’objets,general,"( Situation_Center ) , que ya funciona en Bruselas y que sólo analiza la situación en el exterior ( terrorismo en Afganistán , amenazas en Argelia ) . A ellos se unirán de","( situation_center ) , que ya funciona en bruselas y que sólo analiza la situación en el exterior ( terrorismo en afganistán , amenazas en argelia ) .",analiza la situación en el exterior ( terrorismo en,non,not_applicable,"[('analiza', 'VERB'), ('la', 'DET'), ('situación', 'NOUN'), ('en', 'ADP'), ('el', 'DET'), ('exterior', 'NOUN'), ('(', 'PUNCT'), ('terrorismo', 'NOUN'), ('en', 'ADP')]",[],"[('analiza', 'analizar'), ('la', 'el'), ('situación', 'situación'), ('en', 'en'), ('el', 'el'), ('exterior', 'exterior'), ('(', '('), ('terrorismo', 'terrorismo'), ('en', 'en')]","[('analiza', 0, 'root'), ('la', 3, 'det'), ('situación', 1, 'obj'), ('en', 6, 'case'), ('el', 6, 'det'), ('exterior', 1, 'obl'), ('(', 8, 'punct'), ('terrorismo', 3, 'appos'), ('en', 8, 'advmod')]",1,2
M76,780,meronymie,décomposition d’objets,general,"de sus datos personales . Este organismo , que se encarga de analizar la evolución de Internet , asegura que se trata de un terrible error y que en ningún","este organismo , que se encarga de analizar la evolución de internet , asegura que se trata de un terrible error y que en ningún","analizar la evolución de internet ,",non,not_applicable,"[('analizar', 'VERB'), ('la', 'DET'), ('evolución', 'NOUN'), ('de', 'ADP'), ('Internet', 'PROPN'), (',', 'PUNCT')]","[('Internet', 'MISC')]","[('analizar', 'analizar'), ('la', 'el'), ('evolución', 'evolución'), ('de', 'de'), ('Internet', 'Internet'), (',', ',')]","[('analizar', 0, 'root'), ('la', 3, 'det'), ('evolución', 1, 'obj'), ('de', 5, 'case'), ('Internet', 3, 'nmod'), (',', 1, 'punct')]",1,2
